GRNAME,AccidentYear,lag,DevelopmentYear,GRCODE,DevelopmentLag,cumulative_incurred,cumulative_paid,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D,paid_to_incurred
Midwest Family Mut Ins Co,1989,5,1993,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1989,6,1994,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1989,7,1995,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1989,8,1996,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1989,9,1997,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1989,10,1998,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,1,1990,23574,1,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,2,1991,23574,2,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,3,1992,23574,3,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,4,1993,23574,4,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,5,1994,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,6,1995,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,7,1996,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,8,1997,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,9,1998,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1990,10,1999,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,1,1991,23574,1,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,2,1992,23574,2,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,3,1993,23574,3,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,4,1994,23574,4,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,5,1995,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,6,1996,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,7,1997,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,8,1998,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,9,1999,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1991,10,2000,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,1,1992,23574,1,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,2,1993,23574,2,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,3,1994,23574,3,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,4,1995,23574,4,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,5,1996,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,6,1997,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,7,1998,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,8,1999,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,9,2000,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1992,10,2001,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,1,1993,23574,1,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,2,1994,23574,2,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,3,1995,23574,3,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,4,1996,23574,4,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,5,1997,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,6,1998,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,7,1999,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,8,2000,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,9,2001,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1993,10,2002,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,1,1994,23574,1,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,2,1995,23574,2,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,3,1996,23574,3,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,4,1997,23574,4,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,5,1998,23574,5,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,6,1999,23574,6,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,7,2000,23574,7,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,8,2001,23574,8,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,9,2002,23574,9,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1994,10,2003,23574,10,0,0,0,0,0,0,1,289,
Midwest Family Mut Ins Co,1995,1,1995,23574,1,46,10,1,42,9,33,1,289,0.21739130434782608
Midwest Family Mut Ins Co,1995,2,1996,23574,2,63,23,3,42,9,33,1,289,0.36507936507936506
Midwest Family Mut Ins Co,1995,3,1997,23574,3,19,23,5,42,9,33,1,289,1.2105263157894737
Midwest Family Mut Ins Co,1995,4,1998,23574,4,11,11,0,42,9,33,1,289,1.0
Midwest Family Mut Ins Co,1995,5,1999,23574,5,13,12,1,42,9,33,1,289,0.9230769230769231
Midwest Family Mut Ins Co,1995,6,2000,23574,6,12,12,0,42,9,33,1,289,1.0
Midwest Family Mut Ins Co,1995,7,2001,23574,7,12,12,0,42,9,33,1,289,1.0
Midwest Family Mut Ins Co,1995,8,2002,23574,8,12,12,0,42,9,33,1,289,1.0
Midwest Family Mut Ins Co,1995,9,2003,23574,9,12,12,0,42,9,33,1,289,1.0
Midwest Family Mut Ins Co,1995,10,2004,23574,10,13,12,1,42,9,33,1,289,0.9230769230769231
Midwest Family Mut Ins Co,1996,1,1996,23574,1,157,25,11,215,57,158,1,289,0.1592356687898089
Midwest Family Mut Ins Co,1996,2,1997,23574,2,188,54,16,215,57,158,1,289,0.2872340425531915
Midwest Family Mut Ins Co,1996,3,1998,23574,3,113,81,43,215,57,158,1,289,0.7168141592920354
Midwest Family Mut Ins Co,1996,4,1999,23574,4,73,69,4,215,57,158,1,289,0.9452054794520548
Midwest Family Mut Ins Co,1996,5,2000,23574,5,74,69,5,215,57,158,1,289,0.9324324324324325
Midwest Family Mut Ins Co,1996,6,2001,23574,6,70,69,1,215,57,158,1,289,0.9857142857142858
Midwest Family Mut Ins Co,1996,7,2002,23574,7,69,69,0,215,57,158,1,289,1.0
Midwest Family Mut Ins Co,1996,8,2003,23574,8,70,69,1,215,57,158,1,289,0.9857142857142858
Midwest Family Mut Ins Co,1996,9,2004,23574,9,74,69,5,215,57,158,1,289,0.9324324324324325
Midwest Family Mut Ins Co,1996,10,2005,23574,10,70,69,1,215,57,158,1,289,0.9857142857142858
Midwest Family Mut Ins Co,1997,1,1997,23574,1,135,13,76,291,50,241,1,289,0.0962962962962963
Midwest Family Mut Ins Co,1997,2,1998,23574,2,95,15,80,291,50,241,1,289,0.15789473684210525
Midwest Family Mut Ins Co,1997,3,1999,23574,3,20,16,3,291,50,241,1,289,0.8
Midwest Family Mut Ins Co,1997,4,2000,23574,4,24,16,8,291,50,241,1,289,0.6666666666666666
Midwest Family Mut Ins Co,1997,5,2001,23574,5,17,16,1,291,50,241,1,289,0.9411764705882353
Midwest Family Mut Ins Co,1997,6,2002,23574,6,16,16,0,291,50,241,1,289,1.0
Midwest Family Mut Ins Co,1997,7,2003,23574,7,16,16,0,291,50,241,1,289,1.0
Midwest Family Mut Ins Co,1997,8,2004,23574,8,17,16,1,291,50,241,1,289,0.9411764705882353
Midwest Family Mut Ins Co,1997,9,2005,23574,9,23,16,7,291,50,241,1,289,0.6956521739130435
Midwest Family Mut Ins Co,1997,10,2006,23574,10,16,16,0,291,50,241,1,289,1.0
National American Ins Co,1988,1,1988,23663,1,334,106,67,6050,5650,400,1,36374,0.31736526946107785
National American Ins Co,1988,2,1989,23663,2,483,287,39,6050,5650,400,1,36374,0.5942028985507246
National American Ins Co,1988,3,1990,23663,3,444,340,29,6050,5650,400,1,36374,0.7657657657657657
National American Ins Co,1988,4,1991,23663,4,602,473,20,6050,5650,400,1,36374,0.7857142857142857
National American Ins Co,1988,5,1992,23663,5,612,544,1,6050,5650,400,1,36374,0.8888888888888888
National American Ins Co,1988,6,1993,23663,6,644,571,13,6050,5650,400,1,36374,0.8866459627329193
National American Ins Co,1988,7,1994,23663,7,581,581,0,6050,5650,400,1,36374,1.0
National American Ins Co,1988,8,1995,23663,8,581,581,0,6050,5650,400,1,36374,1.0
National American Ins Co,1988,9,1996,23663,9,581,581,0,6050,5650,400,1,36374,1.0
National American Ins Co,1988,10,1997,23663,10,581,581,0,6050,5650,400,1,36374,1.0
National American Ins Co,1989,1,1989,23663,1,2470,672,399,17237,13797,3440,1,36374,0.2720647773279352
National American Ins Co,1989,2,1990,23663,2,3144,1839,126,17237,13797,3440,1,36374,0.5849236641221374
National American Ins Co,1989,3,1991,23663,3,1907,1547,129,17237,13797,3440,1,36374,0.8112218143681175
National American Ins Co,1989,4,1992,23663,4,1869,1650,43,17237,13797,3440,1,36374,0.8828250401284109
National American Ins Co,1989,5,1993,23663,5,1973,1810,62,17237,13797,3440,1,36374,0.9173846933603649
National American Ins Co,1989,6,1994,23663,6,1971,1838,0,17237,13797,3440,1,36374,0.9325215626585489
National American Ins Co,1989,7,1995,23663,7,1982,1872,2,17237,13797,3440,1,36374,0.9445005045408678
National American Ins Co,1989,8,1996,23663,8,1970,1872,0,17237,13797,3440,1,36374,0.950253807106599
National American Ins Co,1989,9,1997,23663,9,1981,1897,0,17237,13797,3440,1,36374,0.9575971731448764
National American Ins Co,1989,10,1998,23663,10,1994,1924,0,17237,13797,3440,1,36374,0.9648946840521565
National American Ins Co,1990,1,1990,23663,1,5451,1436,1268,62138,53923,8215,1,36374,0.2634379013025133
National American Ins Co,1990,2,1991,23663,2,4491,2963,394,62138,53923,8215,1,36374,0.6597639723892229
National American Ins Co,1990,3,1992,23663,3,5172,4184,98,62138,53923,8215,1,36374,0.8089713843774169
National American Ins Co,1990,4,1993,23663,4,5339,4728,173,62138,53923,8215,1,36374,0.8855590934631954
National American Ins Co,1990,5,1994,23663,5,5283,5033,8,62138,53923,8215,1,36374,0.9526784024228658
National American Ins Co,1990,6,1995,23663,6,5288,5134,7,62138,53923,8215,1,36374,0.9708774583963692
National American Ins Co,1990,7,1996,23663,7,5185,5011,1,62138,53923,8215,1,36374,0.9664416586306653
National American Ins Co,1990,8,1997,23663,8,5202,5120,0,62138,53923,8215,1,36374,0.9842368319876971
National American Ins Co,1990,9,1998,23663,9,5186,5077,3,62138,53923,8215,1,36374,0.9789818742768993
National American Ins Co,1990,10,1999,23663,10,5176,5087,0,62138,53923,8215,1,36374,0.9828052550231839
National American Ins Co,1991,1,1991,23663,1,5662,1810,1825,83396,72731,10665,1,36374,0.31967502649240553
National American Ins Co,1991,2,1992,23663,2,5864,3852,440,83396,72731,10665,1,36374,0.6568894952251023
National American Ins Co,1991,3,1993,23663,3,6204,5056,209,83396,72731,10665,1,36374,0.8149580915538363
National American Ins Co,1991,4,1994,23663,4,6376,5703,76,83396,72731,10665,1,36374,0.8944479297365119
National American Ins Co,1991,5,1995,23663,5,6528,6148,13,83396,72731,10665,1,36374,0.9417892156862745
National American Ins Co,1991,6,1996,23663,6,6603,6313,13,83396,72731,10665,1,36374,0.9560805694381341
National American Ins Co,1991,7,1997,23663,7,6688,6526,6,83396,72731,10665,1,36374,0.9757775119617225
National American Ins Co,1991,8,1998,23663,8,6697,6580,4,83396,72731,10665,1,36374,0.9825294908167836
National American Ins Co,1991,9,1999,23663,9,6707,6632,0,83396,72731,10665,1,36374,0.9888176531981512
National American Ins Co,1991,10,2000,23663,10,6712,6663,0,83396,72731,10665,1,36374,0.992699642431466
National American Ins Co,1992,1,1992,23663,1,14079,3938,4884,53281,32694,20587,1,36374,0.27970736557994175
National American Ins Co,1992,2,1993,23663,2,15960,9948,2171,53281,32694,20587,1,36374,0.6233082706766917
National American Ins Co,1992,3,1994,23663,3,14688,12783,170,53281,32694,20587,1,36374,0.8703022875816994
National American Ins Co,1992,4,1995,23663,4,14685,13800,30,53281,32694,20587,1,36374,0.9397344228804902
National American Ins Co,1992,5,1996,23663,5,14558,14195,18,53281,32694,20587,1,36374,0.9750652562165133
National American Ins Co,1992,6,1997,23663,6,14627,14509,19,53281,32694,20587,1,36374,0.9919327271484242
National American Ins Co,1992,7,1998,23663,7,14642,14593,9,53281,32694,20587,1,36374,0.9966534626417156
National American Ins Co,1992,8,1999,23663,8,14822,14662,17,53281,32694,20587,1,36374,0.9892052354608015
National American Ins Co,1992,9,2000,23663,9,14865,14801,0,53281,32694,20587,1,36374,0.9956945845946855
National American Ins Co,1992,10,2001,23663,10,14843,14826,0,53281,32694,20587,1,36374,0.9988546789732534
National American Ins Co,1993,1,1993,23663,1,16876,4961,6037,34814,8579,26235,1,36374,0.2939677648731927
National American Ins Co,1993,2,1994,23663,2,17580,11196,2715,34814,8579,26235,1,36374,0.6368600682593857
National American Ins Co,1993,3,1995,23663,3,17965,14062,2262,34814,8579,26235,1,36374,0.7827442248817145
National American Ins Co,1993,4,1996,23663,4,16007,15193,53,34814,8579,26235,1,36374,0.9491472480789654
National American Ins Co,1993,5,1997,23663,5,16124,15696,17,34814,8579,26235,1,36374,0.9734557181840734
National American Ins Co,1993,6,1998,23663,6,16202,15989,17,34814,8579,26235,1,36374,0.9868534748796445
National American Ins Co,1993,7,1999,23663,7,16251,16053,37,34814,8579,26235,1,36374,0.9878161343917298
National American Ins Co,1993,8,2000,23663,8,16246,16185,0,34814,8579,26235,1,36374,0.9962452295949772
National American Ins Co,1993,9,2001,23663,9,16240,16218,0,34814,8579,26235,1,36374,0.9986453201970443
National American Ins Co,1993,10,2002,23663,10,16229,16230,0,34814,8579,26235,1,36374,1.0000616180910715
National American Ins Co,1994,1,1994,23663,1,17437,4581,7488,43678,15504,28174,1,36374,0.26271721052933417
National American Ins Co,1994,2,1995,23663,2,18235,11727,2129,43678,15504,28174,1,36374,0.6431039210309843
National American Ins Co,1994,3,1996,23663,3,16904,15090,240,43678,15504,28174,1,36374,0.8926881211547563
National American Ins Co,1994,4,1997,23663,4,17433,16442,191,43678,15504,28174,1,36374,0.9431537887913727
National American Ins Co,1994,5,1998,23663,5,17379,16891,93,43678,15504,28174,1,36374,0.9719201334944473
National American Ins Co,1994,6,1999,23663,6,17567,17224,138,43678,15504,28174,1,36374,0.9804747537997381
National American Ins Co,1994,7,2000,23663,7,17385,17263,52,43678,15504,28174,1,36374,0.9929824561403509
National American Ins Co,1994,8,2001,23663,8,17409,17345,29,43678,15504,28174,1,36374,0.9963237405939457
National American Ins Co,1994,9,2002,23663,9,17487,17434,23,43678,15504,28174,1,36374,0.9969691771029908
National American Ins Co,1994,10,2003,23663,10,17482,17440,17,43678,15504,28174,1,36374,0.997597528886855
National American Ins Co,1995,1,1995,23663,1,18261,4364,8147,40368,11814,28554,1,36374,0.23897924538634246
National American Ins Co,1995,2,1996,23663,2,16468,11029,1374,40368,11814,28554,1,36374,0.6697230993441826
National American Ins Co,1995,3,1997,23663,3,16661,13526,1311,40368,11814,28554,1,36374,0.8118360242482444
National American Ins Co,1995,4,1998,23663,4,15832,14702,83,40368,11814,28554,1,36374,0.9286255684689237
National American Ins Co,1995,5,1999,23663,5,16071,15136,371,40368,11814,28554,1,36374,0.9418206707734429
National American Ins Co,1995,6,2000,23663,6,15915,15311,188,40368,11814,28554,1,36374,0.9620483820295319
National American Ins Co,1995,7,2001,23663,7,15932,15466,159,40368,11814,28554,1,36374,0.9707506904343459
National American Ins Co,1995,8,2002,23663,8,15994,15591,154,40368,11814,28554,1,36374,0.9748030511441791
National American Ins Co,1995,9,2003,23663,9,16036,15687,123,40368,11814,28554,1,36374,0.9782364679471189
National American Ins Co,1995,10,2004,23663,10,16068,15725,133,40368,11814,28554,1,36374,0.9786532237988549
National American Ins Co,1996,1,1996,23663,1,20827,5295,9183,47249,11975,35274,1,36374,0.2542372881355932
National American Ins Co,1996,2,1997,23663,2,20571,12017,4447,47249,11975,35274,1,36374,0.584171892469982
National American Ins Co,1996,3,1998,23663,3,19690,15219,2618,47249,11975,35274,1,36374,0.7729304215337734
National American Ins Co,1996,4,1999,23663,4,17886,16755,477,47249,11975,35274,1,36374,0.9367661858436767
National American Ins Co,1996,5,2000,23663,5,18014,17582,142,47249,11975,35274,1,36374,0.9760186521594315
National American Ins Co,1996,6,2001,23663,6,18426,17856,223,47249,11975,35274,1,36374,0.9690654509931619
National American Ins Co,1996,7,2002,23663,7,18554,18278,124,47249,11975,35274,1,36374,0.9851245014552118
National American Ins Co,1996,8,2003,23663,8,18640,18467,108,47249,11975,35274,1,36374,0.9907188841201717
National American Ins Co,1996,9,2004,23663,9,18799,18531,83,47249,11975,35274,1,36374,0.9857439225490717
National American Ins Co,1996,10,2005,23663,10,18840,18600,92,47249,11975,35274,1,36374,0.9872611464968153
National American Ins Co,1997,1,1997,23663,1,20651,6478,6371,47198,11552,35646,1,36374,0.3136894097138153
National American Ins Co,1997,2,1998,23663,2,22337,16416,1545,47198,11552,35646,1,36374,0.7349241169360254
National American Ins Co,1997,3,1999,23663,3,23808,21279,982,47198,11552,35646,1,36374,0.8937752016129032
National American Ins Co,1997,4,2000,23663,4,24023,23473,189,47198,11552,35646,1,36374,0.9771052741123091
National American Ins Co,1997,5,2001,23663,5,25058,24668,326,47198,11552,35646,1,36374,0.9844361082289089
National American Ins Co,1997,6,2002,23663,6,25231,25111,131,47198,11552,35646,1,36374,0.9952439459395188
National American Ins Co,1997,7,2003,23663,7,25620,25725,24,47198,11552,35646,1,36374,1.0040983606557377
National American Ins Co,1997,8,2004,23663,8,26238,26089,125,47198,11552,35646,1,36374,0.9943212135071271
National American Ins Co,1997,9,2005,23663,9,26600,26559,14,47198,11552,35646,1,36374,0.9984586466165414
National American Ins Co,1997,10,2006,23663,10,26912,26873,17,47198,11552,35646,1,36374,0.9985508323424495
Mapfre Reins Corp,1988,1,1988,23876,1,55,0,55,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,2,1989,23876,2,53,0,18,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,3,1990,23876,3,44,0,19,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,4,1991,23876,4,3,0,0,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,5,1992,23876,5,0,0,0,62,0,62,1,0,
Mapfre Reins Corp,1988,6,1993,23876,6,0,0,0,62,0,62,1,0,
Mapfre Reins Corp,1988,7,1994,23876,7,3,0,0,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,8,1995,23876,8,1,0,0,62,0,62,1,0,0.0
Mapfre Reins Corp,1988,9,1996,23876,9,0,0,0,62,0,62,1,0,
Mapfre Reins Corp,1988,10,1997,23876,10,0,0,0,62,0,62,1,0,
Mapfre Reins Corp,1989,1,1989,23876,1,67,0,67,95,0,95,1,0,0.0
Mapfre Reins Corp,1989,2,1990,23876,2,67,0,67,95,0,95,1,0,0.0
Mapfre Reins Corp,1989,3,1991,23876,3,61,0,61,95,0,95,1,0,0.0
Mapfre Reins Corp,1989,4,1992,23876,4,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1989,5,1993,23876,5,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1989,6,1994,23876,6,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1989,7,1995,23876,7,2,0,0,95,0,95,1,0,0.0
Mapfre Reins Corp,1989,8,1996,23876,8,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1989,9,1997,23876,9,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1989,10,1998,23876,10,0,0,0,95,0,95,1,0,
Mapfre Reins Corp,1990,1,1990,23876,1,68,0,68,85,0,85,1,0,0.0
Mapfre Reins Corp,1990,2,1991,23876,2,114,0,68,85,0,85,1,0,0.0
Mapfre Reins Corp,1990,3,1992,23876,3,106,4,0,85,0,85,1,0,0.03773584905660377
Mapfre Reins Corp,1990,4,1993,23876,4,4,4,0,85,0,85,1,0,1.0
Mapfre Reins Corp,1990,5,1994,23876,5,62,20,0,85,0,85,1,0,0.3225806451612903
Mapfre Reins Corp,1990,6,1995,23876,6,21,19,0,85,0,85,1,0,0.9047619047619048
Mapfre Reins Corp,1990,7,1996,23876,7,19,19,0,85,0,85,1,0,1.0
Mapfre Reins Corp,1990,8,1997,23876,8,19,19,0,85,0,85,1,0,1.0
Mapfre Reins Corp,1990,9,1998,23876,9,19,19,0,85,0,85,1,0,1.0
Mapfre Reins Corp,1990,10,1999,23876,10,19,19,0,85,0,85,1,0,1.0
Mapfre Reins Corp,1991,1,1991,23876,1,22,0,22,31,0,31,1,0,0.0
Mapfre Reins Corp,1991,2,1992,23876,2,23,0,16,31,0,31,1,0,0.0
Mapfre Reins Corp,1991,3,1993,23876,3,51,22,5,31,0,31,1,0,0.43137254901960786
Mapfre Reins Corp,1991,4,1994,23876,4,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1991,5,1995,23876,5,25,22,0,31,0,31,1,0,0.88
Mapfre Reins Corp,1991,6,1996,23876,6,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1991,7,1997,23876,7,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1991,8,1998,23876,8,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1991,9,1999,23876,9,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1991,10,2000,23876,10,22,22,0,31,0,31,1,0,1.0
Mapfre Reins Corp,1992,1,1992,23876,1,70,0,0,25,0,25,1,0,0.0
